GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",1,"...","Personal consumption expenditures",9083.7,9695.1,10357.1,11111.1,11520.1,12065.0,12823.0,13878.1,15063.5,16659.4,18126.6,19197.7,18528.3,19190.2,20306.5,21256.3,22020.9,22805.7,23088.6,23140.3,23690.8,24707.4
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",2,"..."," Goods",3629.0,3803.6,4043.3,4278.1,4396.6,4530.6,4846.1,5303.1,5816.7,6555.4,7239.0,7621.9,6874.4,7078.2,7558.4,7742.7,7870.8,7957.1,7697.3,7477.1,7649.8,7966.6
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",3,"...","  Durable goods",1220.2,1308.6,1386.7,1432.3,1508.4,1608.1,1669.6,1816.0,1926.5,2075.7,2261.1,2202.6,2022.0,2035.7,2133.9,2217.4,2303.2,2380.0,2414.1,2375.2,2394.6,2429.7
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",4,"...","   Motor vehicles and parts",535.2,586.6,649.2,663.8,723.4,761.5,758.4,800.4,826.1,857.3,927.3,835.7,759.9,802.8,868.8,928.5,945.4,986.2,1010.5,984.7,1002.7,1007.2
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",5,"...","   Furnishings and durable household equipment",236.8,255.7,262.9,280.2,290.8,313.2,325.3,350.8,383.8,424.0,454.6,461.2,421.9,411.0,410.1,417.8,443.5,457.6,475.6,478.3,489.2,509.4
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",6,"...","   Recreational goods and vehicles",298.9,311.7,316.1,326.9,340.6,374.5,413.0,472.9,513.4,567.2,629.8,638.0,577.3,549.7,566.8,582.6,611.3,624.9,612.9,599.9,594.3,592.6
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",7,"...","   Other durable goods",149.3,154.5,158.5,161.4,153.6,159.0,172.9,192.0,203.2,227.1,249.4,267.7,262.8,272.3,288.2,288.5,303.0,311.4,315.1,312.3,308.4,320.5
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",8,"...","  Nondurable goods",2408.8,2495.0,2656.6,2845.9,2888.1,2922.4,3176.5,3487.1,3890.2,4479.7,4978.0,5419.3,4852.4,5042.5,5424.5,5525.3,5567.6,5577.1,5283.2,5101.9,5255.2,5537.0
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",9,"...","   Food and beverages purchased for off-premises consumption",918.8,964.6,1019.2,1028.6,1036.5,1058.4,1119.3,1184.5,1273.9,1396.3,1547.7,1640.1,1651.4,1636.2,1671.3,1719.4,1799.5,1870.4,1921.8,1935.8,1966.0,1994.6
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",10,"...","   Clothing and footwear",336.0,354.1,351.8,340.6,338.1,332.7,345.5,365.7,384.6,416.0,424.7,431.1,421.6,431.6,447.9,454.1,461.0,473.9,482.2,483.0,479.4,503.0
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",11,"...","   Gasoline and other energy goods",525.3,491.8,553.4,717.7,708.1,676.1,809.3,976.0,1200.1,1486.8,1715.6,2025.2,1445.4,1647.4,1963.1,1991.0,1912.4,1788.6,1373.7,1160.7,1270.6,1462.1
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",12,"...","   Other nondurable goods",628.6,684.5,732.2,758.9,805.4,855.2,902.5,960.9,1031.5,1180.6,1290.0,1323.0,1334.1,1327.4,1342.3,1360.7,1394.7,1444.2,1505.6,1522.4,1539.2,1577.2
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",13,"..."," Services",5454.8,5891.5,6313.8,6833.0,7123.5,7534.5,7976.9,8574.9,9246.8,10104.0,10887.6,11575.8,11653.9,12112.0,12748.2,13513.6,14150.2,14848.6,15391.3,15663.2,16041.0,16740.7
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",14,"...","  Household consumption expenditures (for services)",5354.8,5729.5,6125.8,6629.0,6896.6,7282.5,7641.9,8251.9,8987.8,9829.0,10599.6,11234.9,11284.8,11743.4,12351.5,13082.5,13692.3,14379.7,14924.3,15155.7,15512.6,16172.6
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",15,"...","   Housing and utilities",1512.0,1596.3,1680.7,1809.5,1947.2,2019.3,2094.7,2243.5,2435.6,2620.5,2725.8,2860.6,2963.7,3019.6,3165.5,3314.1,3459.9,3611.8,3814.8,3980.9,4169.4,4409.7
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",16,"...","   Health care",1127.1,1204.6,1286.6,1394.9,1536.1,1706.2,1826.2,1977.4,2155.6,2314.6,2549.2,2750.7,2902.3,3082.1,3202.0,3346.8,3413.5,3587.6,3743.1,3769.3,3802.0,3883.8
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",17,"...","   Transportation services",232.8,244.9,254.6,278.7,300.4,323.3,333.1,316.9,352.1,388.0,437.0,472.8,455.3,479.7,533.2,558.5,596.2,649.1,659.4,661.3,667.6,684.0
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",18,"...","   Recreation services",328.5,338.6,350.2,350.8,357.9,368.9,379.0,413.7,439.9,486.8,515.5,547.0,548.0,574.2,589.0,629.9,660.6,694.7,710.7,731.9,767.4,813.9
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",19,"...","   Food services and accommodations",793.6,796.3,842.3,882.3,880.0,957.3,1022.0,1119.0,1234.0,1383.0,1485.1,1579.9,1528.1,1553.5,1608.9,1702.4,1788.8,1879.3,1932.1,1963.2,2000.7,2097.1
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",20,"...","   Financial services and insurance",766.2,887.6,1020.8,1203.9,1121.5,1099.7,1129.4,1278.5,1445.7,1654.5,1820.0,1919.7,1702.9,1800.4,1970.5,2254.5,2488.3,2654.6,2754.3,2710.3,2717.0,2842.3
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",21,"...","   Other services",594.5,661.1,690.5,708.8,753.5,807.8,857.5,902.9,924.8,981.6,1066.9,1104.3,1184.6,1233.9,1282.5,1276.4,1284.9,1302.7,1310.0,1338.9,1388.6,1441.9
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",100.0,162.0,188.0,204.0,227.0,252.0,335.0,323.0,259.0,275.0,288.0,340.9,369.1,368.6,396.6,431.1,457.9,468.9,467.0,507.5,528.3,568.1
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",23,"...","   Gross output of nonprofit institutions",834.0,895.0,957.0,1006.0,1076.0,1167.0,1211.0,1256.0,1341.0,1384.0,1538.0,1653.2,1768.6,1839.0,1918.5,1992.1,2057.0,2087.7,2151.5,2191.8,2279.5,2393.9
 "56000" ,"Wyoming",7,SAEXP1,"Total personal consumption expenditures (PCE) by state","Millions of current dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",734.0,733.0,769.0,802.0,849.0,915.0,876.0,933.0,1082.0,1109.0,1250.0,1312.2,1399.5,1470.4,1521.9,1561.0,1599.1,1618.8,1684.5,1684.3,1751.2,1825.7
"Note: See the included footnote file."
"SAEXP1: Total personal consumption expenditures (PCE) by state 1/"
"Last updated: October 3, 2019-- new PCE by state statistics for 2018; revised statistics for 2014-2017."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
