GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18464,19326,20390,21659,22340,22962,23949,25272,26715,28129,29088,29488,28906,29686,30732,31534,32123,33256,34238,35143,36310,37795
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7266,7550,8104,8531,8648,8760,9103,9645,10202,10699,10925,10752,10107,10485,11004,11302,11512,11822,11892,12005,12379,12840
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2632,2818,3036,3143,3187,3293,3391,3581,3743,3838,3859,3467,3147,3246,3355,3495,3633,3780,3962,4087,4226,4371
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1162,1250,1340,1363,1398,1447,1434,1458,1468,1423,1416,1168,1059,1154,1207,1298,1362,1426,1534,1558,1593,1646
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",620,660,711,747,760,789,816,879,940,985,957,865,771,769,780,803,836,874,921,963,1007,1051
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",574,614,668,701,706,724,785,861,931,990,1014,972,871,861,881,897,926,950,957,1018,1076,1102
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",276,293,316,333,323,333,356,384,403,441,473,462,447,462,487,497,509,530,550,548,550,573
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4633,4732,5068,5388,5462,5467,5711,6064,6460,6861,7066,7285,6959,7239,7650,7807,7879,8042,7930,7918,8153,8470
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1768,1808,1890,1958,1998,1989,2039,2131,2236,2316,2400,2488,2502,2525,2601,2668,2707,2786,2837,2873,2940,3031
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",829,852,891,901,890,879,889,915,937,971,972,942,902,929,957,980,988,1011,1029,1037,1031,1062
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",563,505,557,692,654,608,698,817,991,1129,1186,1320,959,1125,1366,1385,1349,1273,952,832,919,1026
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1474,1566,1730,1836,1919,1991,2086,2201,2295,2444,2508,2536,2597,2659,2725,2774,2834,2972,3112,3176,3263,3350
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",11199,11777,12286,13128,13691,14202,14846,15627,16513,17430,18163,18736,18800,19200,19728,20232,20610,21434,22346,23137,23931,24955
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",11038,11601,12080,12884,13412,13890,14541,15332,16245,17103,17816,18306,18393,18806,19312,19775,20141,20945,21865,22624,23401,24383
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3192,3337,3460,3656,3870,3979,4123,4288,4567,4800,4958,5120,5248,5323,5421,5504,5624,5849,6088,6339,6550,6815
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2795,2882,2941,3104,3347,3600,3787,4024,4232,4418,4595,4752,4949,5044,5157,5329,5392,5596,5906,6110,6288,6524
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",533,562,593,633,613,584,611,630,652,673,685,685,641,655,700,715,745,786,820,856,887,921
 "95000" ,"Southeast",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",625,648,682,721,735,745,785,840,882,937,990,1019,1009,1034,1036,1075,1100,1140,1194,1248,1288,1331
