GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",17020,17696,18638,19559,20218,21174,22065,23268,24784,25693,26574,27055,26587,27340,28176,28818,29273,30124,30843,31497,32527,33904
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",6936,7110,7588,7893,8105,8461,8840,9413,10003,10369,10736,10633,10073,10427,10901,11144,11288,11550,11598,11642,12004,12446
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2313,2454,2639,2692,2747,2929,3006,3176,3314,3374,3518,3169,2919,3010,3120,3236,3327,3428,3568,3685,3824,3965
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1120,1200,1304,1307,1354,1436,1433,1455,1472,1441,1442,1204,1083,1187,1255,1340,1387,1434,1520,1549,1592,1657
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",509,530,560,582,582,620,642,693,750,783,796,730,662,656,662,675,686,707,744,788,825,857
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",437,457,484,499,509,549,601,675,721,754,850,814,757,736,748,761,778,789,796,846,904,931
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",247,266,292,305,302,325,330,354,372,396,430,421,416,430,454,460,476,498,507,503,503,520
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4623,4656,4948,5200,5358,5532,5834,6237,6689,6995,7218,7464,7154,7417,7781,7908,7960,8122,8030,7957,8180,8481
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1773,1784,1867,1870,1966,2017,2071,2134,2243,2216,2261,2334,2344,2353,2425,2457,2456,2517,2558,2596,2638,2747
 "01000" ,"Alabama",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",813,833,852,855,849,869,848,881,919,928,926,909,877,903,928,926,929,952,981,994,991,1015
