GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",1,"All Industries",1189778,1210939,1254618,1304502,1377956,1390053
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",2," Private Industries",1057253,1071513,1113179,1158610,1228335,1234191
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",10889,10679,11072,11974,12372,13195
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",4,"  Mining",273,263,241,189,186,178
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",5,"  Utilities",1,1,1,1,2,2
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",6,"  Construction",17624,18356,21890,24863,27834,30576
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",7,"  Manufacturing",186243,187043,193627,197706,225222,228658
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",8,"   Durable goods",100492,100637,108882,115600,117783,128317
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",9,"   Nondurable goods",85751,86406,84745,82106,107439,100341
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",10,"  Wholesale trade",85630,84137,87337,91678,88241,89649
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",11,"  Retail trade",336584,349773,356036,369236,379597,380557
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",12,"  Transportation and warehousing",58650,58980,59096,60093,59821,60649
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",13,"  Information",3395,3583,3720,3681,3561,3717
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",14135,13917,12966,14046,14829,15676
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",15,"   Finance and insurance",7451,7169,7063,7273,7308,7937
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",16,"   Real estate and rental and leasing",6684,6748,5904,6773,7521,7739
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",17,"  Professional and business services",13635,12066,13056,14845,16016,17968
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",18,"   Educational services, health care, and social assistance",15384,15764,17176,17861,18668,19184
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",19,"   Educational services",13229,13580,14890,15450,16112,16569
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",20,"   Health care and social assistance",2155,2185,2286,2411,2556,2615
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",296783,298099,317304,331852,360421,351977
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",22,"   Arts, entertainment, and recreation",117646,123681,131847,136334,147237,155889
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",23,"   Accommodation and food services",179138,174418,185457,195518,213184,196088
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",24,"  Other services, except government",18027,18851,19655,20585,21566,22206
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",25," Government",132525,139426,141439,145892,149621,155862
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",26,"  Federal",21661,22884,21489,21491,23267,24025
 "05000","Arkansas",5,SAOCOMP,"Thousands of dollars",27,"  State and local",110863,116542,119950,124401,126354,131837
"Note: See the included footnote file."
"Last updated: September 20, 2019."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
