GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",5182928,5217967,5634399,5954060,6222756,6585297,6869307,7545174,7693929,7943992,7622032,8201722,8713656,9590546,9888674,10061700,9555474,9724552,9901729,10216038,10235299,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",4796194,4818411,5218788,5503818,5760883,6111770,6386770,7041781,7164704,7388321,7047569,7598973,8115720,8997175,9249375,9396912,8874823,9046285,9228589,9529100,9540040,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",193542,228621,257640,256755,270837,154769,195977,268999,321078,223786,308547,328021,190924,284421,381893,308429,362699,417706,304495,271545,295861,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",155285,190301,218933,211216,221476,109605,156905,228839,276416,171195,267453,290619,155772,247522,347078,275240,330862,382395,270300,242295,268300,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",38257,38320,38707,45539,49361,45164,39073,40159,44662,52592,41094,37403,35152,36899,34815,33189,31837,35312,34194,29250,27561,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",14135,12888,14214,16447,21120,28629,46394,49136,82477,88137,82915,97405,163102,185575,178424,139641,130801,146661,170402,170041,231467,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",(T),(T),(T),(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",14054,12951,14515,16496,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",219855,199870,223696,209581,205990,179721,179767,213917,188295,208648,212295,226649,332697,377502,295178,321144,358402,338858,328596,295660,307320,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",11,"23","  Construction",165829,179455,219975,271332,325020,353452,342174,388239,389143,389203,326023,239197,325771,299698,290933,294974,222456,151762,119382,122598,115721,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",12,"31-33","  Manufacturing",627520,485443,545138,592226,541404,616767,691763,714539,589614,847734,254949,577936,493048,924149,964038,1036233,395945,405949,597257,598078,612048,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",437926,327972,262014,329764,407403,468881,567345,554198,451849,571620,-34734,247608,243697,682646,716576,912195,282349,259898,327468,369345,381442,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",14,"321","    Wood product manufacturing",28769,26518,1188,11750,13390,31124,33408,38899,49351,35052,13580,10211,4590,11486,6286,47324,69799,75504,60297,69669,72883,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",18795,3189,17215,16270,29386,33223,16255,44564,47744,34217,23863,29585,23659,23653,34417,32801,34930,51440,34550,34153,27122,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",16,"331","    Primary metal manufacturing",6188,4192,5885,7405,7927,9430,6477,11619,9919,10264,5943,8154,4418,(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",66021,62091,53846,73772,137416,15860,76762,57743,-53708,46557,56873,53358,3410,-6393,15473,29097,44612,48460,55046,25652,26139,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",18,"333","    Machinery manufacturing",33537,52219,41887,19818,62940,-20338,-26440,-26385,-4053,17815,7339,-5822,146,35777,33856,40467,61417,60723,111290,103771,105921,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",248377,168194,83454,137562,120087,201136,340588,358496,323307,253486,-323373,41652,80620,385953,474209,711538,-22982,-50692,-6104,63910,67358,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",7210,8423,24471,25859,27126,41143,47648,30950,26950,77433,69334,89019,65674,92194,50761,30856,70120,43285,41661,28285,35515,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",6601,3825,5607,11790,6721,(D),(D),(D),(D),(D),(D),-7464,(D),(D),(D),(D),(D),3231,(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",-24794,-43674,-10350,11713,-2874,(D),(D),(D),(D),(D),(D),-9101,(D),29497,179,-24712,-16292,(D),-26250,-18480,-17852,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",23,"337","    Furniture and related product manufacturing",-4931,9123,16942,13616,6001,101757,63162,4371,3516,7789,-929,-27140,-11812,-7372,-4917,638,-4187,48,1356,-2207,-6494,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",24,"339","    Miscellaneous manufacturing",52152,33872,21870,211,-717,60776,45034,66657,62659,85749,104725,65155,90189,114928,92728,30929,35343,47200,43846,52993,59722,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",189595,157471,283124,262462,134001,147886,124419,160341,137765,276115,289683,330327,249351,241503,247462,124038,113596,146051,269789,228733,230606,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",61206,35117,96690,94793,31683,33396,70025,79101,85943,208109,228941,250135,170401,183272,176435,62121,46570,64921,183825,140858,148962,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",-1338,-2429,-2378,-1783,-2266,-2642,-4795,-1942,-2465,-1451,-1184,364,(D),1454,1589,3653,3751,(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",10404,-156,23146,6364,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",29,"322","    Paper manufacturing",49453,43861,45325,58065,26729,27323,13669,20240,12534,21860,14272,10110,30761,26002,15516,10178,12444,17420,19294,26836,22411,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",30,"323","    Printing and related support activities",19435,27495,35111,16916,15835,28754,10321,28897,26272,15667,18080,17374,3955,444,-2567,7140,11752,12859,16553,17359,16051,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),22887,20488,11766,23901,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",32,"325","    Chemical manufacturing",13386,11036,29435,31891,35147,29586,14784,7157,-5034,8364,3872,12409,13893,-613,9259,-6000,-11599,471,-17939,-8543,-15805,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",30985,35130,48078,44611,18796,22470,14525,19059,12480,16560,15163,26455,18556,19723,24701,22444,29502,18067,35197,30175,23129,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",34,"42","  Wholesale trade",208694,188958,181387,185311,180798,177544,197452,211170,220450,231256,247541,276656,301312,367156,398502,448016,470321,468623,510533,533934,505211,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",35,"44-45","  Retail trade",307766,349306,353574,361212,393167,413213,430928,457843,452410,427376,380279,385127,419735,426040,406889,414231,438409,434448,467488,487004,490769,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",36,"48-49","  Transportation and warehousing",79631,97663,102345,110119,110035,113122,129884,141243,155540,168130,150685,159547,149234,157803,154681,150816,142542,145275,141935,132832,153732,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",37,"481","   Air transportation",(T),2298,1643,-6604,-6083,-7364,1569,-2090,4015,5084,11227,13474,17829,22093,13743,15732,11461,13131,14799,9590,9285,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",38,"482","   Rail transportation",454,1698,1572,1857,1688,1644,2043,2314,2414,3373,3051,3357,2254,2403,3278,3022,3861,4371,4059,3869,4398,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",39,"483","   Water transportation",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",40,"484","   Truck transportation",50118,62090,66870,75686,74110,74844,80943,86225,85451,87230,79415,79794,72567,73817,68086,69578,64785,68310,69689,67095,73212,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",41,"485","   Transit and ground passenger transportation",7913,9621,9439,10003,10595,10777,12761,15084,15589,15422,14027,9702,10112,9639,17496,17743,18270,19797,19635,17372,18058,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",42,"486","   Pipeline transportation",(T),(T),(T),(T),(D),0,0,0,0,0,7,11,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",11027,10250,9981,13659,(D),(D),(D),(D),(D),(D),(D),(D),26580,30482,31304,27215,25286,(D),22548,23727,38708,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",44,"493","   Warehousing and storage",5332,10106,11789,13705,6855,5507,6773,8063,11281,13878,12288,12105,10122,9888,12154,10668,10500,8250,5856,6258,5824,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",45,"51","  Information",431863,392136,351339,270623,252796,(D),309468,393963,403605,379963,433883,585991,636686,651558,585381,538491,572676,514559,486620,504272,501254,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",46,"511","   Publishing industries (except Internet)",53078,48159,85473,56404,45902,(D),85773,(D),(D),106856,153233,209170,214140,258702,248752,274615,265043,217168,143999,144863,147889,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",47,"512","   Motion picture and sound recording industries",(T),9044,21345,(T),22088,17294,9957,11701,9056,11090,18525,10204,34944,16386,11464,9286,9237,8653,10021,10564,8097,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",364822,326018,236232,206855,173038,151047,163081,174266,197733,199224,215604,285068,306913,287513,238310,194530,230975,213800,251616,243991,231388,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",49,"518, 519","   Data processing, hosting, and other information services",7344,8914,8289,-5990,11767,34980,50656,(D),(D),62792,46521,81550,80689,88956,86855,60061,67422,74938,80985,104855,113881,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",1543009,1671099,1791487,1895378,2097164,2277814,2357667,2521896,2703182,2756797,2967043,2884832,3177780,3357703,3538187,3696672,3692954,3946941,3931118,4148548,3950857,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",51,"52","   Finance and insurance",201858,306866,319707,359504,348517,421092,479996,508843,603198,590160,573292,378701,513601,466709,471446,574606,539774,881169,696077,769831,703240,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",-16833,58628,79452,69043,81270,191906,185327,(D),164587,150023,144135,169598,129498,109259,124923,160769,133919,144265,152777,152887,169596,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",17971,8924,-673,-9589,(D),13274,6618,1453,(D),16089,-12452,-74594,3693,-496,-18846,13834,22882,-643,-1165,17454,27096,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",54,"524","    Insurance carriers and related activities",194375,227804,223864,285325,230796,185592,250656,349194,415566,416422,425159,264812,363115,341058,348804,379559,370059,724653,534614,591577,499724,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",55,"525","    Funds, trusts, and other financial vehicles",(T),(T),17063,14725,(D),30320,37395,(D),(D),7626,16450,18885,17294,16888,16565,20444,12914,12893,9851,7912,6823,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",56,"53","   Real estate and rental and leasing",1341151,1364233,1471780,1535874,1748647,1856722,1877671,2013053,2099984,2166637,2393751,2506132,2664180,2890994,3066741,3122066,3153180,3065772,3235041,3378718,3247617,(NA)
 "50000","Vermont",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",57,"531","    Real estate",1252805,1267628,1366863,1434743,1638222,1747928,1767275,1909397,1978667,2014830,2235419,2353054,(D),2785408,2977671,3032421,3056271,2963585,3125963,3255260,3118992,(NA)
