GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",8865977,9457958,10113721,10907175,11554977,11934780,12435879,13135375,13642622,14091569,14690800,15240903,14837539,15087591,15757908,16212292,16792511,17110477,17832158,18352620,18714096,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",7209646,7730884,8273090,8945569,9406170,9631035,9925331,10425314,10788822,11109332,11613479,12013220,11540572,11719329,12239597,12743257,13140362,13429918,13977412,14426494,14697978,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",69509,72487,71514,81572,87397,107078,98518,98895,83108,95354,108427,106767,105988,102449,94701,128432,131388,140513,125080,137212,132524,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",53090,55224,52636,62812,68367,87227,78451,76642,61938,68608,81313,77885,74267,70479,60468,94881,97424,103387,86357,98209,94269,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",16418,17264,18878,18760,19029,19851,20067,22253,21170,26747,27115,28882,31721,31970,34233,33551,33965,37126,38724,39003,38255,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",30253,33849,37703,37561,41423,39303,40005,38651,35791,51768,53601,49646,43718,40434,40696,43102,42585,41515,46407,47787,46747,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",(T),(T),(T),(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",29867,33439,37259,37450,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",115729,125288,131837,134038,145713,164805,161146,181551,183834,190977,206329,209216,210299,226643,234094,232975,239658,240965,250486,198857,178814,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",424436,468708,526462,579236,622057,611841,653607,734524,773245,815931,838190,806190,719375,727529,766485,785999,810455,862592,900826,935703,943758,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",12,"31-33","  Manufacturing",1834499,1932768,2037868,2213984,2338300,2188560,2101314,2129306,2172616,2157368,2240878,2238822,2026401,2051762,2103699,2204025,2196276,2163844,2190359,2140247,2170520,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",1366715,1451542,1522047,1662707,1837477,1705524,1614151,1642439,1676928,1679715,1754700,1739865,1560478,1565193,1592946,1622604,1581130,1502607,1492828,1428303,1438904,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",14,"321","    Wood product manufacturing",98026,101234,104469,111611,105089,100165,107695,99546,101962,97811,103741,102359,76414,79020,86837,86885,94935,91886,90040,90405,85148,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",75989,86023,84301,89363,95412,98041,99929,102944,105212,104506,103348,101396,89192,92030,86631,90763,90324,99142,96305,99047,98050,(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",16,"331","    Primary metal manufacturing",17105,11519,16127,17884,24023,23688,21601,22201,18778,15976,15855,13655,8932,(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "50000","Vermont",1,SAGDP4N,"Compensation of employees","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",133910,143132,145509,163659,154947,150972,158240,162678,169781,160849,167610,163401,154166,152775,152006,154454,154465,156691,142296,116357,118863,(NA)
