GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",15914260,18392212,20775067,22447489,24861441,23471129,24515655,26274163,25485413,26897284,27491489,25983459,29122985,29191841,30933894,31609546,29593918,34137923,36984238,35200139,35232905,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",15271850,17695003,20018941,21634626,23992374,22524885,23567224,25338646,24388619,25871733,26279016,24639692,27717167,27824638,29448544,30211730,28136576,32787863,35568538,33711754,33704021,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",150420,199596,212729,226965,(D),132030,252059,378160,444918,316848,309722,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",143409,190716,203417,216829,298890,123964,240447,365487,431934,304966,301044,297943,372731,345933,325311,352898,520063,573445,409153,384999,559043,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",7012,8879,9311,10136,(D),8067,11611,12674,12983,11882,8678,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",3608,(T),(T),(T),(D),4409,396,15,(D),230,19,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),0,0,0,(D),0,0,0,0,0,0,0,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",(T),(T),(T),(T),(D),(D),(D),(D),31,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,(D),(D),0,0,(D),(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",281948,253548,291009,226785,252924,239399,260775,303191,274334,415570,460291,440368,484123,557811,533254,492428,477668,513994,525366,507291,517205,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",11,"23","  Construction",295303,354410,403276,447959,469845,489963,544757,737968,(D),807901,724654,715694,613966,378600,431856,526489,543285,669621,914694,1030119,1103579,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",12,"31-33","  Manufacturing",1495667,1483117,1752083,1709247,1879999,1124399,1073774,2229340,2189548,2406793,2561187,1998570,2155789,2043873,2156701,1745552,1868768,1861888,2467722,1803803,2006853,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",64563,162125,188247,83140,52717,-70092,-103340,111127,143984,125028,114872,318773,325946,505969,374002,558454,422992,388976,513390,464705,448713,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",14,"321","    Wood product manufacturing",12878,13465,17108,5271,2705,1442,1574,772,(D),254,55,1200,3027,2681,(D),3698,4573,(D),3959,5272,6780,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",27259,29738,25653,17770,16012,18667,27299,50886,41408,48670,26346,25385,20941,26035,18288,21149,14054,17035,13631,15984,17909,(NA)
 "10000","Delaware",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",16,"331","    Primary metal manufacturing",16432,19592,7539,6138,6011,4862,24,781,3462,14544,-1913,4930,9874,8629,3869,15645,9257,12266,(D),(D),12431,(NA)
