GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",1,"...","All industry total",644831.6,669174.6,698286.7,749472.8,759203.8,766490.8,784126.8,815682.6,830366.9,850020.1,867516.0,869027.8,850756.7,871810.0,876670.9,889223.3,887832.4,895269.1,921313.8,931958.7,947188.3,967617.5
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",2,"..."," Private industries",556006.8,579352.0,606479.4,655230.1,663767.9,670105.7,687376.5,717850.4,731039.6,750083.9,766004.0,766187.5,750695.8,772368.0,775444.9,791479.8,790287.5,797791.2,823717.8,834438.8,849484.4,869729.2
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",3,"11","  Agriculture, forestry, fishing and hunting",2496.0,2642.5,3014.1,3546.3,3552.2,3481.5,3378.2,3280.8,3551.2,3821.9,3207.9,3283.4,3526.7,3593.0,3038.6,3017.7,2882.2,2811.7,3152.3,3154.9,3138.0,(D)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",4,"111-112","   Farms",1394.8,1535.1,1771.7,2145.0,1848.0,1836.3,1739.4,1789.5,2057.5,2056.6,1722.0,1918.7,2105.0,2079.3,1686.4,1680.7,1745.6,1705.9,1922.0,1951.9,1981.8,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",5,"113-115","   Forestry, fishing, and related activities",1145.8,1166.5,1315.5,1508.5,1720.2,1667.1,1650.1,1516.0,1541.4,1770.0,1488.9,1386.1,1454.6,1527.4,1352.1,1336.9,1138.0,1107.3,1234.3,1217.6,1187.2,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",643.1,842.0,959.7,1057.9,1160.7,1146.2,1189.7,1092.5,917.8,934.9,1032.2,738.5,742.6,718.7,599.4,628.7,647.1,782.9,1057.9,1275.0,1036.1,(D)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",7,"211","   Oil and gas extraction",6.2,7.0,2.1,1.3,0.0,0.2,3.0,3.0,2.0,1.3,4.0,3.4,2.4,1.6,2.3,3.8,3.7,3.2,6.6,7.1,1.3,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",8,"212","   Mining (except oil and gas)",624.5,828.1,938.9,1030.6,1159.7,1146.1,1177.1,1074.1,911.2,926.6,1010.4,712.8,720.1,691.2,562.6,595.1,609.2,747.3,1030.3,1246.8,1003.4,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",9,"213","   Support activities for mining",12.5,12.9,17.9,22.0,12.6,11.9,16.4,18.4,10.8,12.9,20.3,21.7,20.2,25.9,34.9,29.9,34.0,33.5,27.3,29.4,33.7,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",10,"22","  Utilities",11365.7,10758.8,12393.0,12390.8,10730.6,10082.2,10239.4,10825.7,11044.4,12175.2,12644.5,14251.3,12325.3,13375.5,13136.5,13793.0,14052.2,13595.3,13207.7,12865.8,13600.7,13859.6
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",11,"23","  Construction",34832.7,35567.4,37504.2,39965.5,40346.8,38735.0,38336.0,39151.4,37717.3,35558.6,33517.8,30323.7,27587.4,26745.3,26609.6,27426.9,27266.3,26720.2,27778.2,28477.6,28891.6,29374.7
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",12,"31-33","  Manufacturing",63104.9,66190.9,69233.4,78244.5,75645.5,79168.4,85342.3,91339.0,91919.2,103505.0,109675.8,106421.8,89297.1,96566.4,95722.1,95560.0,95893.9,95839.1,97838.7,95467.4,97425.3,99510.2
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",13,"321,327-339","   Durable goods manufacturing",32694.8,35612.7,36772.1,43367.8,42939.7,42695.2,48282.2,49597.2,50732.0,54883.2,58932.3,58967.4,55312.4,64261.6,65668.8,66109.2,65211.0,63736.7,66014.5,66158.9,68379.4,69946.2
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",14,"321","    Wood product manufacturing",769.1,765.6,732.4,842.7,699.6,864.0,757.1,826.8,895.1,859.8,841.1,842.5,675.0,726.8,825.1,812.6,833.9,771.6,759.5,835.6,857.5,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",15,"327","    Nonmetallic mineral product manufacturing",1499.4,1486.7,1542.1,1510.9,1436.8,1501.6,1458.4,1537.0,1587.5,1584.4,1623.3,1460.5,1188.8,1357.2,1434.2,1595.2,1643.9,1432.7,1404.4,1394.0,1282.2,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",16,"331","    Primary metal manufacturing",1510.5,1645.2,1932.4,1819.9,1786.7,1646.8,1438.6,1497.4,1296.9,1316.9,1219.4,1278.2,1658.3,1500.5,1572.7,1742.5,1523.2,1397.0,1460.8,1611.0,1381.7,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",17,"332","    Fabricated metal product manufacturing",11877.6,11412.1,10966.9,12107.9,10830.2,9475.2,9531.2,10133.9,10339.5,10260.8,9957.9,9774.9,8554.7,10085.1,10281.0,10717.7,10826.1,10271.6,10080.6,10018.4,10605.6,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",18,"333","    Machinery manufacturing",7274.4,7257.2,7005.2,7143.8,6613.8,5723.1,5397.6,6006.4,6188.2,6963.4,6246.8,6185.0,4806.1,5434.7,5998.6,5448.3,5692.6,5277.5,4964.0,4831.6,4966.5,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",19,"334","    Computer and electronic product manufacturing",2746.1,3523.8,4106.4,6304.6,6240.0,6923.3,9739.6,10272.5,10755.8,12188.6,15569.4,16680.3,16634.0,20437.0,21818.0,22167.1,21927.0,22170.1,23242.6,23934.7,23810.6,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",4508.3,4109.7,4157.5,4670.1,4411.8,4355.8,4939.6,4337.2,4318.4,4729.4,4396.0,4794.8,3945.0,3937.1,3897.2,3660.2,4334.1,4020.5,4096.5,3619.8,3869.5,(NA)
 "91000","New England",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",800.2,861.4,815.1,831.8,710.0,749.3,774.3,883.9,844.5,888.7,777.7,696.0,285.9,524.0,687.7,666.3,696.4,800.7,772.5,822.3,855.8,(NA)
