GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",30142640,29352861,30337379,32974094,35977931,37179185,41334848,45483789,53157202,58849810,62633222,73109138,61108435,65471554,72636260,75615175,81346234,89303309,78334707,73703353,80010941,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",27555994,26657982,27412180,30026717,32802263,33727263,37801314,41795701,48891578,54204440,57625091,67588445,55003993,59423948,66148879,69239191,74729132,82829396,71468744,66936949,73087852,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",1266378,1045180,1331329,1570431,1403276,1577090,1633851,2190042,2283196,1569443,1426682,1583051,911990,1714826,2296530,2550321,2571242,2895759,2713977,2005545,2275170,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",1220669,1002330,1288018,1526717,1358420,1531657,1573518,2116378,2208965,1479155,1352945,1520143,832769,1618148,2219963,2481187,2513771,2839339,2648926,1941169,2218489,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",45709,42850,43311,43714,44857,45432,60333,73663,74231,90288,73738,62908,79221,96678,76567,69134,57471,56420,65051,64376,56681,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",1306513,456565,776317,2114108,3183424,3046643,5006125,7059289,10960223,12509460,15452039,21962126,12218374,15272710,18085492,15396611,20162261,24524198,11492789,9710268,14889446,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",1109720,216428,563889,1705844,2274980,2358720,4218940,6160378,9782867,10319453,13078094,19108014,10594589,13456462,15716145,13423883,18263837,22493093,10517591,9293640,14225975,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",33567,62773,82714,75394,96356,98153,120941,137327,163758,192937,210172,256899,328425,320899,371297,243237,269862,203028,222925,239861,199618,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",163225,177364,129714,332871,812087,589770,666245,761585,1013598,1997070,2163773,2597213,1295360,1495349,1998049,1729491,1628563,1828077,752272,176767,463852,(NA)
 "40000","Oklahoma",6,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",1353511,1244627,1351608,1390651,1408899,1121967,1343316,1385573,1342799,1585292,1602551,1779574,1619933,1952321,2194973,2293124,2113592,2179112,2066777,2032514,2076956,(NA)
