GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",69878019,77165474,82848954,91204904,95475405,98041544,102681350,111133558,121777802,134607348,142619024,143884320,135101170,134483293,139617879,145243365,150331763,156465377,163520185,170125326,180538169,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",56519323,62963092,67755636,75078353,77602828,78756667,82025669,89243605,98392076,109568237,115674138,115471229,106634262,105884962,110925698,116356108,120736504,126611753,132784630,138817616,148112238,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",532565,543044,563937,582041,607358,667619,614109,677197,709757,791101,869181,805012,854738,799822,816649,893028,954478,971948,916904,1027226,1030123,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",337116,331833,333529,367458,373962,422662,372595,397455,439539,420234,492824,467778,512664,452193,446229,516834,586021,561330,474337,558369,555851,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",195449,211211,230408,214583,233396,244957,241515,279742,270218,370867,376357,337234,342074,347629,370420,376194,368457,410618,442567,468856,474272,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",745321,712095,658596,559307,539660,479990,478848,531256,571977,703333,866018,1100827,860193,873570,1005080,1140691,1185534,1155609,1139470,1047140,1148096,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",1569,(T),(T),(T),226,186,(D),(D),231,220,509,1137,(D),2217,8245,11119,9204,8787,7261,7133,6527,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",724269,693262,639247,537551,530544,468509,469196,521305,558954,682293,841043,1053749,804219,820815,950638,1078095,1130911,1095484,1083714,1003481,1096288,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",19483,16091,17073,18609,8889,11295,(D),(D),12793,20821,24466,45940,(D),50538,46196,51476,45419,51337,48496,36526,45281,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",709533,716098,823009,869915,964528,1021974,1008384,1037533,1145652,1313676,1445631,1547746,1542848,1512910,1567595,1529723,1571017,1657752,1635457,1790373,1818167,(NA)
 "04000","Arizona",6,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",4909185,5533071,6193944,6879026,7306845,7328262,7663387,8594667,10296971,11979828,11735920,10247202,7107245,6194247,6252047,6802336,7328393,7639674,7881008,8519510,9608765,(NA)
