GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",101968857,103118479,114866999,114962413,112782047,125339267,130534856,130631273,136758688,135759890,140262651,125738163,121432919,139204271,144766161,154247442,161483803,167496046,178373425,183950157,185867673,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",96469787,97578516,108811304,108604334,106308078,118600689,123946234,124237796,129542220,128445280,132913587,117856322,113555173,131380771,136766574,145690225,152735089,158171408,168890933,174578326,176153270,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",1025100,982653,1227630,984912,1022038,926319,1167335,1723682,1722144,1907915,1711811,1932721,1310691,2065301,3242281,2083699,2766276,2049132,1835645,1277519,1653535,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",920731,875836,1121862,862070,905125,818607,1039906,1608039,1587059,1772701,1593928,1834509,1217633,1956883,3146779,1980551,2658954,1923126,1697762,1140613,1533650,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",104369,106816,105768,122841,116913,107713,127429,115643,135086,135214,117883,98212,93058,108418,95502,103148,107322,126006,137883,136907,119885,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",170049,112422,77931,111989,149065,163693,157538,254170,347769,602515,560284,724641,743410,1049262,1510823,1350620,1236362,1255515,1130828,1266994,1389495,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",124720,31668,1219,15093,5168,8456,12365,8087,30374,118055,63372,104015,37441,44336,88703,115653,129885,109603,6142,-1355,26916,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",36198,70746,77928,79732,95844,124798,116294,207807,273606,401013,404415,524955,664955,957776,1367807,1186234,1063038,1094141,1119281,1286835,1374781,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",9131,10008,-1217,17164,48052,30439,28879,38276,43789,83447,92498,95671,41014,47151,54312,48733,43439,51772,5405,-18486,-12202,(NA)
 "26000","Michigan",3,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",3403575,3026551,3462180,3153578,2865592,2552214,2666899,2825731,2671593,3168019,3290556,3735535,3743182,4450039,4565513,4857253,4678774,4640398,4454803,4887320,4988509,(NA)
