GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",1,"...","All industry total",100888.6,105111.5,107546.3,117258.3,117274.7,121229.5,127211.6,136238.5,143662.6,155153.3,161512.0,165189.1,160640.7,163827.6,170621.3,174493.1,179382.7,188880.2,203158.9,215050.4,226618.9,239782.8
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",2,"..."," Private industries",87471.0,91205.0,92741.6,101704.8,100501.7,103804.4,109346.7,117816.0,124592.5,134707.0,140241.2,142795.6,137411.6,140173.2,146015.4,150219.4,154656.3,163172.8,176127.3,187100.7,197540.1,209539.6
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",3,"11","  Agriculture, forestry, fishing and hunting",2924.9,2634.4,2712.1,2738.4,2651.2,2757.6,3172.2,3497.8,3394.0,3792.2,3578.7,3551.6,3131.3,3085.4,3473.8,3690.4,4013.0,4101.8,4125.1,4046.4,3701.9,3605.0
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",4,"111-112","   Farms",1727.5,1501.7,1476.6,1541.2,1540.1,1546.1,1810.1,2121.5,2012.5,2254.7,2191.7,2202.7,1908.9,1804.1,2191.6,2269.5,2569.1,2580.3,2521.6,2487.2,2136.3,(NA)
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",5,"113-115","   Forestry, fishing, and related activities",1197.4,1132.7,1235.4,1197.1,1111.1,1211.5,1362.1,1376.3,1381.5,1537.5,1387.0,1348.9,1222.4,1281.4,1282.2,1421.0,1443.8,1521.5,1603.5,1559.2,1565.5,(NA)
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",6,"21","  Mining, quarrying, and oil and gas extraction",106.5,129.3,155.5,149.5,152.4,171.7,187.5,234.9,281.7,318.1,394.4,307.8,295.0,248.5,236.2,199.3,192.4,193.9,184.6,248.3,281.4,316.7
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",7,"211","   Oil and gas extraction",1.3,0.8,0.8,0.9,0.3,0.2,0.3,0.3,0.7,1.9,2.8,4.3,3.4,5.2,4.2,1.1,1.3,2.4,1.0,0.8,0.6,(NA)
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",8,"212","   Mining (except oil and gas)",99.1,122.6,149.5,142.7,150.0,169.5,185.0,232.8,278.7,311.0,386.7,298.4,280.5,229.7,209.9,181.0,175.6,179.3,173.0,239.0,271.2,(NA)
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",9,"213","   Support activities for mining",6.1,5.9,5.3,5.9,2.1,2.1,2.2,1.8,2.3,5.2,4.9,5.1,11.1,13.7,22.1,17.2,15.4,12.2,10.6,8.5,9.5,(NA)
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",10,"22","  Utilities",1556.2,1480.0,1627.5,1623.3,1646.2,1640.2,1614.9,1807.1,1647.6,1895.3,1797.6,2281.8,2253.8,2690.3,3284.5,3003.4,2923.1,2851.2,2659.3,2901.7,3036.5,3077.4
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",11,"23","  Construction",5296.9,5430.0,5471.3,5853.1,5527.8,5349.5,5433.6,6111.6,7101.6,8214.3,8764.1,7972.7,6445.0,5412.8,5363.1,6072.6,6564.9,7238.6,7828.7,8951.4,9988.5,10910.9
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",12,"31-33","  Manufacturing",19447.6,20001.7,18455.2,21915.2,19318.4,20655.7,22353.2,25456.6,25329.5,26691.5,26110.1,26661.1,24703.3,25898.0,27953.9,26767.8,27502.8,28355.8,30090.3,30917.2,31590.5,34053.9
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",13,"321,327-339","   Durable goods manufacturing",15973.4,16238.8,14584.7,17602.7,15242.5,16236.6,18405.6,21068.9,20701.6,21693.0,21215.2,22146.4,19211.0,20934.4,23063.1,22081.6,22262.8,22917.3,24072.9,24959.7,25464.4,27660.7
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",14,"321","    Wood product manufacturing",1979.5,1845.6,2045.2,1839.1,1760.7,1801.4,1906.4,2437.2,2425.3,2101.5,1871.3,1558.9,1211.8,1425.8,1577.3,1824.2,2281.3,2120.8,2135.6,2201.3,2384.4,(NA)
 "41000","Oregon",8,SAGDP2N,"Gross domestic product (GDP) by state","Millions of current dollars",15,"327","    Nonmetallic mineral product manufacturing",349.4,349.1,313.1,314.6,320.0,355.3,314.0,670.0,469.5,474.4,457.4,429.0,332.7,366.5,563.1,458.0,498.5,469.8,587.0,618.4,638.3,(NA)
