GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",90802848,90924448,93529114,98297143,101684437,110485479,118138656,121154654,128991740,133637730,138738112,140174294,151134936,160557170,164679225,172935389,173980738,178553976,190184028,197852447,202596317,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",82546475,82702479,85128658,89789887,92934993,101362862,108760132,111527178,118720723,122890623,126676198,127303165,138103193,147729973,149912873,160625472,161621727,166142434,177621075,185238120,189649962,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",420449,329835,382911,457249,412789,366453,381964,383170,465539,567344,467658,482689,522157,661448,567714,515266,426588,230979,276867,213061,247412,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",193437,119583,146865,171876,128128,107330,121425,159669,179385,167550,134673,211517,166470,184753,210449,172964,162386,31790,42950,-10162,43797,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",227012,210252,236045,285373,284660,259123,260540,223501,286154,399794,332986,271173,355687,476695,357265,342302,264202,199190,233916,223223,203616,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",11998,25570,33236,39321,50508,38906,21119,31295,12658,30268,131225,52430,77656,74493,77220,82214,91973,124091,173241,244432,187350,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",29,18,-6,-3,0,0,368,253,-28,(D),(D),(D),(D),(D),444,653,380,-30,67,323,(D),(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",11984,25533,33256,39395,(D),(D),20258,30052,11776,(D),129967,50697,75779,72445,74584,79973,88867,123238,173962,241195,180589,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",(T),(T),(T),(T),(D),(D),494,990,910,(D),(D),(D),(D),(D),2192,1589,2726,883,-788,2915,(D),(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",1896442,1688147,1896735,1833572,2222129,1727023,1997107,2014315,2146957,3248597,3278477,4056211,2942414,3552807,3488547,3339306,3852811,3939714,4085136,3576098,4119594,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",11,"23","  Construction",3389857,3308664,3615503,3878061,4126367,3980560,4283996,4909318,5605580,5448052,5025498,3786455,4036184,3623035,3692474,4209727,4453053,4418880,4846480,5287819,5613765,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",12,"31-33","  Manufacturing",12045958,12062600,10494322,12482532,10168227,12263071,15908002,13278973,13665673,15908872,18339401,16275082,17777904,19904582,19382106,20235258,20170219,21391994,23072215,22916151,22819960,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",8700502,8529740,6908485,8803907,7300994,8512568,12268889,9986774,10369571,11051257,12811988,10471325,10543539,13298082,13307829,13395891,12469503,12192684,13548485,13879239,13952661,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",14,"321","    Wood product manufacturing",26991,28793,2849,-383,1924,12907,5668,11405,33367,20034,-118,-13482,-13204,695,6329,17395,(D),(D),16696,23739,30762,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",156671,176919,135225,81596,57568,184158,176094,152172,199741,346779,364061,195604,163095,263508,251373,418719,540294,327294,378722,399553,239044,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",16,"331","    Primary metal manufacturing",43351,60524,113223,67310,71307,-24785,42492,111689,97661,268632,181046,184475,173279,183534,245786,210648,122507,166214,87804,80360,78409,(NA)
 "25000","Massachusetts",1,SAGDP7N,"Gross operating surplus","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",1470888,1348848,1339650,1695166,1525358,756194,891046,827403,882228,790913,828299,806090,1787549,2116649,1971684,2082369,2093002,2046803,2346716,2318167,2311380,(NA)
