GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",3054518,3104943,3105117,3359771,3199684,3438986,3655279,4154588,4539835,5012403,5293778,5304298,5041647,5318268,5692219,6205145,6415076,6764110,7208377,7408290,7826117,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",3149921,3182447,3175542,3427671,3267641,3516304,3727574,4221733,4612086,5086298,5373464,5383775,5138106,5404980,5788393,6295655,6506257,6866893,7311971,7508137,7921190,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",-14303,-31642,-72453,-72643,-71311,-41228,-47707,-27145,-67190,-44323,-23148,-22150,-29495,-26736,-16990,-15317,-9621,-4053,-11828,-20373,-16433,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",-15183,-32522,-73341,-73604,-72109,-42052,-48566,-28013,-68158,-45450,-24328,-23568,-30811,-28099,-18533,-16913,-11285,-5647,-13507,-22223,-18435,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",880,880,888,961,798,823,859,868,967,1127,1181,1417,1316,1362,1543,1596,1664,1594,1679,1850,2002,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",1436,1386,1348,1539,1151,1122,1407,1619,1834,2057,2382,2831,3059,2944,3053,3252,3371,3738,4331,3937,3624,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,79,76,114,146,167,220,230,197,169,0,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",1436,1386,1348,1539,1151,1122,1314,1538,1750,1975,2297,2634,2893,2753,2818,2975,3022,3400,4027,3672,3533,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",0,0,0,0,0,0,93,81,84,82,84,118,90,76,89,110,130,108,107,97,91,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",144305,144840,146318,144564,141282,143120,147712,160366,180801,214546,234489,232340,269212,301414,264625,309031,314725,344600,348940,336249,343680,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",29570,30441,30898,36863,34798,39422,43878,50987,59909,66272,75432,74528,63788,58035,59252,69677,71130,73068,86372,95514,93830,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",23192,22585,23871,26538,22703,22721,23749,26150,26300,29987,35107,36637,40111,40406,41554,41255,47994,50597,56062,59572,58221,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",7383,7426,7548,8855,6629,6490,6739,7148,8054,8876,9872,10580,10626,9929,10352,9792,11009,11073,11913,10830,11725,(NA)
 "15000","Hawaii",8,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",300,301,325,364,265,222,246,253,295,355,408,421,447,375,318,305,313,296,312,316,365,(NA)
